marketplace,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,year,review_date,product_category
US,10372582,R2ZA62GVMZLGWZ,B004KNWX3U,326036796,Amazon Gift Card - Print - Amazon Kindle,5,0,0,N,Y,convenient,"It is very convenient, and since the person who received it has a kindle it works out well of course.",2013,2013-01-19,Gift Card
US,10763655,R32EYW3HZZSULI,B004LLILLO,578802811,Amazon eGift Card - Queen for a Day,5,0,0,N,Y,I LOVE IT,"excellent!!!!<br />I love these gift cards I can use whenever and I enjoy very much, I also love to find the lowest cost for exam .... $ 5, $ 10 and $ 15. just to complete my gifts. but very good!!!!",2013,2013-01-19,Gift Card
US,38107107,R2TPNG9KZFJBVO,B005J045DE,775486538,Amazon.com Gift Card in a Greeting Card (Various Designs),5,0,0,N,Y,Simply perfect.,"I got this as a gift but it is really easy to use and great for shopping at the place with the best deals around! Hahaha, but seriously I love amazon, I cannot shop in physical retail stores because I have an app on my phone that lets me compare prices with that store and the price on amazon and amazon wins 9.5 times out of 10, very rarely will a real store have a better deal than on amazon, you cant go wrong with an amazon gift card :D",2013,2013-01-19,Gift Card
US,22335386,RBSGJ53YHPONC,B004KNWXAI,591870372,Amazon Gift Card - Print - Seasonal (Winter Sparkles),5,0,0,N,Y,Money money money,"An Amazon gift card, what else can be said about this other than it is awesome? If I could, I'd buy everything off Amazon.",2013,2013-01-19,Gift Card
US,16983694,R426UDHRW8R88,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Worked.,I used this to transfer funds off of a Visa gift card to my Amazon account.  Worked flawlessly.  The gift card showed up in my email inbox almost immediately. Couldn't ask for more.,2013,2013-01-19,Gift Card
US,11551651,R3LGRG8TRDM36F,B004LLILGY,974110960,Amazon eGift Card - Merry Christmas (Snowboarding Snowman),5,0,0,N,Y,gift card,This is a great gift for any body that has a friend or loved one that has a kindle or other smart phone.,2013,2013-01-19,Gift Card
US,50990030,R3AL5KKGB77DR,B004KNWXAI,591870372,Amazon Gift Card - Print - Seasonal (Winter Sparkles),5,0,0,N,Y,Amazon Gift Card,I chose an Amazon gift card because it allows the receiver an almost unlimited selection of items to spend it on.  There was a great range of choices for the card - from having it sent by mail or electronically to printing from a group of different images.  I could also set it up to be delivered at a future date. The process was quick and efficient and the card printed beautifully.  I would recomend Amazon for anyone planning to purchase a gift card.,2013,2013-01-19,Gift Card
US,28004016,R23DET22M9LYW,B004LLILGO,681547152,Amazon eGift Card - Merry Christmas (Birds),5,0,0,N,Y,E gift card,"I received this from my Husband for christmas, I love it because it allows me to get my books on my kindle fire and i don't feel like i'm wasting money, not that i would. I love to read and he know he can't go wrong giving me a e gift card from Amazon.",2013,2013-01-19,Gift Card
US,37042320,R3NJEWC3LZJHNB,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,The Perfect Gift,"I have found the Amazon Gift Card to be the perfect gift, both to give and receive. In this day and age, what my children, grandchildren and great grandchildren want in October for Christmas, they either already have for Christmas or want something different. The gift card allows them to make their own &#34;spur of the moment&#34; purchases and everyone is pleased.",2013,2013-01-19,Gift Card
US,14675555,R132Z1UZGLJVAL,B004KNWWW2,215451083,Amazon Gift Card - Print - Happy Holidays (Kissing Birds),3,0,0,N,Y,It worked for the receiver,It was simple and what the receiver wanted.  It printed fine and folded fine and tucked in a card fine.,2013,2013-01-19,Gift Card
US,7561724,R2QUBA1HRGCDLW,B0062ONF64,676335849,Amazon Gift Card - Print - Amazon Kindle (Cut Out),5,0,0,N,N,gift card and print,order your gift card with your own message and print in minutes ~ too easy - very fast I<br />- will do again,2013,2013-01-19,Gift Card
US,7341413,R1P1VFCA8PAASE,B00ACA3UMS,617532859,Amazon Gift Card - Print - Amazon Kindle (Holiday),5,0,0,N,N,Christmas gift card,Excellent gift idea for a book loving Kindle owner.<br />Very easy to organise and printed the card at home to give to our friend in person.  Thoroughly recommend it.,2013,2013-01-19,Gift Card
US,23437742,R2WPZAG5LF5ZDG,B005ESMF5G,675799499,Amazon.com Gift Card in a Black Gift Box (Various Card Designs),5,0,0,N,Y,Thank you,"The first shipment did not arrive however one phone call and it was replaced. Shortly after Christmas the original shipment arrived and I returned them, I almost kept them it would have been nice. But I didn't want the second charge. felt this was an ideal Christmas gift for two people in my life who have kindles and love to read and watch movies. Thank you",2013,2013-01-19,Gift Card
US,13340826,R1A1Y18M1BIJOO,B004KNWWVI,266417603,Amazon Gift Card - Print - Merry Christmas (Snowboarding Snowman),5,0,0,N,Y,e-Gift Card,"Purchasing an e-Gift and printing it out at home for my not-so-tech savvy husband was a perfect holiday gift option.  He doesn't use the computer a lot and is sometimes intimidated using the internet, lol.  This option was perfect as when he logged on to Amazon.com the instructions on how to use his e-Gift Card were relatively simple.  I would definitely use this service in the future for him and others on my list of gift recipients.",2013,2013-01-19,Gift Card
US,26660685,R1XGA1PN9BKFA0,B004KNWWO0,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,Y,Easy,"I don't prefer to give gift cards if I can think of something more personal, but Amazon makes it quick and simple to provide a gift for someone at the last minute.",2013,2013-01-19,Gift Card
US,18705367,R3P9Z5GIOWU89T,B004LLILGY,974110960,Amazon eGift Card - Merry Christmas (Snowboarding Snowman),5,0,0,N,Y,for the person who has everything,"If you realy don t know what a person would need or like get them a gift card .its never the wrong size or color ,it never goes out of date , and you never know that person will need something  not even they though they would need",2013,2013-01-19,Gift Card
US,17132121,R3RCA19M7ZIYRT,B004W8D0Y4,685659858,Amazon eGift Card - Amazon Boxes,5,0,0,N,Y,The Gift That Gives and Gives,I bought this gift card for a friend. She is so awesome but I never know what to give her. She loved it. I will be sending her one for her birthday.,2013,2013-01-19,Gift Card
US,36147372,R1F3GJ4J7W2ZIS,B0069VHL5Q,493863665,Amazon Gift Card - Print - Holiday Scene (Color-In),5,0,0,N,Y,Great idea for kids to give,What a great idea for a little one to color for someone else.  And so easy to buy and print.,2013,2013-01-19,Gift Card
US,7418447,R18X6WQXF4CXA,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,N,totalmente seguro y bueno,"debido a los problemas para las divisas en venezuela esta es la mejor opcion, segura y confiable, se los recomiendo",2013,2013-01-19,Gift Card
US,38943779,R3E4EQZAT2I6Y3,B0062ONF64,676335849,Amazon Gift Card - Print - Amazon Kindle (Cut Out),5,0,0,N,Y,Amazon Gift Card - Print - Amazon Kindle (Cut Out),I loved this product because I was able to print it out and make 2 instant gifts.<br /><br />I would recommend this product to anyone who likes to read & has a kindle.,2013,2013-01-19,Gift Card
US,13556311,R1V04G7OBF8B34,B0062ONF64,676335849,Amazon Gift Card - Print - Amazon Kindle (Cut Out),5,0,0,N,Y,gift card,"it was a wondeful gift for my niece who does a lot of reading, cheaper to buy e-books than paperbacks.",2013,2013-01-19,Gift Card
US,10297196,RU5QDJWVCYS,B004KNWWV8,186537024,Amazon Gift Card - Print - Merry Christmas (Birds),5,0,0,N,Y,great gift,"absolutely fantastic, such an easy way of purchasing a gift voucher which was extremely appreciated.It was  a fantastic christmas gift",2013,2013-01-19,Gift Card
US,21495153,R1HZYHN7HFGJAA,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Love them,I love buying the Gift cards because I only have one entry for my bank instead to two or three or more.,2013,2013-01-19,Gift Card
US,27409145,R1WOHF3QP032OS,B004KNWX3U,326036796,Amazon Gift Card - Print - Amazon Kindle,5,0,0,N,Y,Gift card Print,"It was quick and easy to download and to print!  Something special to give to my husband, and he could buy the books he love",2013,2013-01-19,Gift Card
US,13434789,RFE1K21N9OLSA,B004LLILGY,974110960,Amazon eGift Card - Merry Christmas (Snowboarding Snowman),5,0,0,N,Y,Convenient Shopping!,My grandson is currently serving in the Navy.  Sending a gift card via email was the most efficient way to make sure his Christmas gift arrived on time.,2013,2013-01-19,Gift Card
US,51088521,R2042GSD197YBH,B0062ONFT6,989477726,Amazon eGift Card - Holiday Snow Globe,5,0,0,N,Y,TROUBLE WITH AMAZON,The only trouble I find with Amazon is I wish you had a telephone number in case we have questions we cannot solve on line. PLEASE RESPOND<br /><br />Donna Moss<br /><br />(How do I supply a true signature?),2013,2013-01-19,Gift Card
US,50811388,RU0I9MST0TPWB,B0062ONKN2,986867139,Amazon Gift Card - Print - Merry Christmas (Santa Claus),5,0,0,N,Y,Gift card,"The Santa gift card was a simple way to say Merry Christmas. The gift card was cute, easy and very appreciated.",2013,2013-01-19,Gift Card
US,23062826,RQ71E38U00UFR,B004KNWWO0,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,Y,Great last-minute gift idea!,"Needed something for our son-in-law for Christmas; he has an Amazon wish list but I didn't know what he wanted MOSt, so printing this gift card was perfect.",2013,2013-01-19,Gift Card
US,12979928,R3UCKW9OL2SB17,B009I1Z246,112186381,Amazon Video Gift Card - E-mail - Comin' to Town,5,0,0,N,Y,I recommend the gift card video,The gift card along with the video was delightful.  My recipients loved it<br />I had no problems putting the order in and working the photo transfer to the video.<br />Delivery was on time.,2013,2013-01-19,Gift Card
US,38552766,R2DJRI8BW9D2F8,B004KNWWO0,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,Y,Gift card,Perfect gift for special man in my house!  He orders DVDs whenever he sees one he likes!  Printing off makes gift-giving so easy...don't have to put on make-up or crank the car!,2013,2013-01-19,Gift Card
US,32976031,R2T0TZ8XHGEZ06,B004KNWWVI,266417603,Amazon Gift Card - Print - Merry Christmas (Snowboarding Snowman),5,0,0,N,Y,gift card,My grandson was so excited.  I like it when my grandkids get to shop for themselves.  I am growing beyond their interest area.  thanks for the good timing in getting it out.,2013,2013-01-19,Gift Card
US,24244783,RUMZCV8SMZYA7,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Great,"A nice way to gift something,especially for someone who loves games and other digital goods.<br />The best part is that you can set the exact amount.",2013,2013-01-19,Gift Card
US,40382324,R22H83S90AQTK4,B0062ONA9Q,819966361,Amazon Gift Card - Print - Chanukah Dradle,5,0,0,N,Y,great idea,good for when you have no clue as to what to get someone this way they have thousands of things to chose from and you don't have to return anything,2013,2013-01-19,Gift Card
US,20149471,R2R0A9NAR0FHFP,B004LLILGO,681547152,Amazon eGift Card - Merry Christmas (Birds),4,0,0,N,Y,Problem with delivery,"My gift card was not delivered and had to come back to Amazon with a phone call to straighten it out.  The phone call did the trick and in the end, everyone was happy.",2013,2013-01-19,Gift Card
US,33029370,R1P193AZZ5PG8K,B0062ONKN2,986867139,Amazon Gift Card - Print - Merry Christmas (Santa Claus),1,0,0,N,Y,Problems,I ordered it thinking that would be the fastest way to get the gift to the person I wanted it for and I couldn't download it even with an up-to-date Adobe program.  I also could not cancel the order.  Too many things to go wrong and they did.  I won't be using a download method any time in the future.,2013,2013-01-19,Gift Card
US,48189564,R3A8MXDJW03B7,B0062ONJRE,334262000,Amazon Gift Card - Print - Merry Christmas (Nativity Scene),5,0,0,N,Y,Great idea!,AND Soooo easy! I have used this before and people really appreciate it. Will use this option again. Thank you!,2013,2013-01-19,Gift Card
US,28882925,R26RXXBRAWIV01,BT00DDC7CE,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,Y,Gift Certificate,This is defiantly a great gift for those hard to buy for friends and family. Plus you can do any denomination.,2013,2013-01-19,Gift Card
US,18570026,R1DS9P7E4TFY1,B004LLJ6B8,143846920,Amazon Gift Card - Facebook - Happy Birthday (Birds),5,0,0,N,Y,Wow,"it's just beautiful, but I think it would be better if amazon had some little animation to go along with it.",2013,2013-01-19,Gift Card
US,50554708,R1BVXPG6ZFQB2K,B004KNWWV8,186537024,Amazon Gift Card - Print - Merry Christmas (Birds),5,0,0,N,Y,Gifts,Grand kids love to have a choice.  They all live away from me so this way works best since I don't know what they could use.,2013,2013-01-19,Gift Card
US,49748873,R1P7BVUKJVQL7G,B004LLIL4G,307223063,Amazon eGift Card - Happy Birthday (Birds),5,0,0,N,Y,Birthday gift card,The gift was perfect for an avid reader and very easy to make it happen. Very timely. She loved it.,2013,2013-01-19,Gift Card
US,29258552,R1MGSURA5UQ1EY,B004KNWWV8,186537024,Amazon Gift Card - Print - Merry Christmas (Birds),5,0,0,N,Y,Card for a son,It is not an overly relegious card and it fits the occasion. It is a good card for a 75 yr old father to his 50 yr old son.,2013,2013-01-19,Gift Card
US,47691050,R1DJ8OUKKDTTJ9,B004KNWX3U,326036796,Amazon Gift Card - Print - Amazon Kindle,5,0,0,N,Y,recommend for kindle lovers!,"Have bought 2 vouchers for friends so far - no problems! Easy to do, will use it again - a great gift",2013,2013-01-19,Gift Card
US,23624215,R4540XX7UA92P,B004KNWWVI,266417603,Amazon Gift Card - Print - Merry Christmas (Snowboarding Snowman),5,0,0,N,Y,Perfect,Excellent for those who love shopping online! Will purchase again next year and next year and whenever I need a quick giftcard!,2013,2013-01-19,Gift Card
US,18045947,RP4631PHSA9V1,B0062ONJRE,334262000,Amazon Gift Card - Print - Merry Christmas (Nativity Scene),5,0,0,N,Y,Amazon Gift Card,Excellent gift for someone who owns a Kindle.  Always know they can then purchase exactly which books they wish to read.,2013,2013-01-19,Gift Card
US,46495302,REZ269PL2LQ1D,B004LLILGY,974110960,Amazon eGift Card - Merry Christmas (Snowboarding Snowman),5,0,0,N,Y,Gift card,All of the four recipients were thrilled with their choices in the gift card.<br />It was the best choice in sending a gift to Italy from the US.,2013,2013-01-19,Gift Card
US,15948941,R1EN5IDITJCA5H,B00ACA3UMS,617532859,Amazon Gift Card - Print - Amazon Kindle (Holiday),5,0,0,N,N,very easy,Very qick and easy for last minute gift if you can't make it to the store or wait for it to come in the mail.,2013,2013-01-19,Gift Card
US,32171955,R2X0DL1MDQ8RUV,B004LLILGO,681547152,Amazon eGift Card - Merry Christmas (Birds),5,0,0,N,Y,Christmas gift,"Gift cards are thoughtful because the receiver can choose something they will really enjoy. always the right fit, don't go out of style and doesn't matter if you receive several of the same thing.",2013,2013-01-19,Gift Card
US,7405425,R1PZJ9QQA2ZMNZ,B00A42ZFMM,2013033,Amazon Gift Card - Print - Merry Christmas (Santa's Coat),5,0,0,N,N,Thumbs Up,"Simple, easy and this voucher allowed the gift recipient freedom of purchase.  She loved it - win/win - everybody happy.",2013,2013-01-19,Gift Card
